web-scraper-order,web-scraper-start-url,titoli,link,link-href,descr,autor,date,skill
"1611344574-3698","https://www.udemy.com/courses/it-and-software/?lang=it&p=1&sort=newest","","Google Home come funziona | Video corso completoCon questo corso imparerai  a utilizzare il Google Home,  completo dalla configurazione ai comandi vocali e routineVittorio L.3 ore totali41 lezioniPrincipiantePrezzo attuale99,99 €Nuovo","https://www.udemy.com/course/corso-google-home/","DescrizioneBenvenuto al mio corso completo di Google Home  ! Con questi video vorrei condividere con voi  le mie conoscenze riguardo le funzioni che può fare questo fantastico altoparlante intelligente e sfruttare al massimo tutti i comandi che possiamo dare. Se possiedi un Google Home appena acquistato o hai intenzione di acquistarne tramite , questo corso sarai già pronto   all'azione , inzieremo con la configurazione , collegamento alla rete Wi-Fi di casa dopo di che vedrai  : 
Installare la app Google Home ; Collegare il Google Home alla tua rete Wi-Fi privata di casa ; Aggiungere delle lampadine intelligenti ; Analisi della app Google Home ; Creazione di  una Routine predefinita o personalizzata ; Creazione di Gruppi Musicali ; Come trasmettere l'audio dal dispositivo Android al tuo Google Home ; Cosa puoi chiedere al Google Home ; Come Rilassarsi ; Cucinare tramite ricette con il Google Home , Cosa è  il benessere digitale e come attivarlo ;  Servizi Musicali e servizi video . 
Inzieremo appunto con la configurazione del Google Home  fino a scoprire tutti i comandi che possiamo dare (routine, gestire attività , svolgere attività , pianificare la giornata e molto altro ) . Inscriviti con tranquillità nel caso il corso non è di ti tuo gradimento sarà effetuato il rimborso in meno di 1 minuto .  Impara ad utilizzare il Google Home , ci vediamo nella lezione! A chi è rivolto questo corso:Chiunque abbia appena comprato il Google HomeChiunque possiede un  Google Home o voglia comprarne uno e vuole applicarlo nel immediatoChiunque voglia approfondire l'argomento ""domotica""Chiunque vuole sapere le skills di questo altoparlante inteligenteMostra di piùMostra meno","","Pubblicato 1/2021",""
"1611343737-3367","https://www.udemy.com/courses/it-and-software/?lang=it&p=6&sort=newest","","SAP FI - ContabilitáDimostrazioni pratiche su come svolgere le principali operazioni di contabilità con SAP ERP. Corso di introduzione a SAPGrazia MasulliValutazione: 4,8 su 54,8(14)2 ore totali19 lezioniPrincipiantePrezzo attuale119,99 €","https://www.udemy.com/course/sap-fi-sap-contabilita-corso-base/","","","Ultimo aggiornamento 12/2020","Cosa impareraiLe basi per utilizzare SAP ERP nelle principali operazioni di contabilitá aziendaleOgni passaggio per la creazione di fatture, note credito, storni, prime note, partitario, anagrafiche e tutte le principali operazioni contabili.Tutorials completi di tutti i passaggi, lo studente puó ripetere i passaggi insegnati nella demo per riprodurre l'operazione contabile nel proprio sistema.Contattami direttamente per ottenere il tuo coupon di sconto"
"1611342527-2865","https://www.udemy.com/courses/it-and-software/?lang=it&p=14&sort=newest","Ethical Hacker 1","","","","","null",""
"1611343415-3243","https://www.udemy.com/courses/it-and-software/?lang=it&p=8&sort=newest","","Sistemistica e Security di base per Sysadmin e PentesterUna serie di best practise per implementare una rete sicura dall'hardware al software.The Phoenix GroupValutazione: 4,4 su 54,4(171)3 ore totali17 lezioniPrincipiantePrezzo attuale19,99 €","https://www.udemy.com/course/sistemistica-e-security-di-base-per-sysadmin-e-pentester/","","The Phoenix Group","Ultimo aggiornamento 12/2020",""
"1611344428-3646","https://www.udemy.com/courses/it-and-software/?lang=it&p=2&sort=newest","","CyberSecurity awareness per utentiSicurezza Informatica e consapevolezza delle minacce nella fruizione di internet, posta elettronica e dispositivi mobileGianluca GolinelliValutazione: 4,2 su 54,2(3)3 ore totali17 lezioniPrincipiantePrezzo attuale49,99 €","https://www.udemy.com/course/cybersecurity-awareness-per-utenti/","","","Ultimo aggiornamento 12/2020","Cosa impareraiConoscenza sulle principali minacce a cui si è soggetti nella fruizione di internet e della posta elettronicaConoscenza delle principali tipologie di malware (software malevoli), virus informaticiConoscenza delle principali tipologie di attacco utilizzate dai criminali informaticiAcquisizione di consapevolezza sulle rischiosità informatichePrincipi di Sicurezza Informatica"
"1611343615-3314","https://www.udemy.com/courses/it-and-software/?lang=it&p=7&sort=newest","","Fondamenti di C++ per principiantiImpariamo questo spettacolare linguaggio di programmazioneLuca ScognamiglioValutazione: 3,9 su 53,9(6)6 ore totali18 lezioniPrincipiantePrezzo attuale19,99 €","https://www.udemy.com/course/fondamenti-di-c-piu-piu-per-principianti/","","","Ultimo aggiornamento 10/2018","Cosa impareraiSaranno capaci di sviluppare un software gestionale di medie dimensioni, utilizzando molto delle funzionalità messe a disposizione dalle librerie standard del C++"
"1611344301-3596","https://www.udemy.com/courses/it-and-software/?lang=it&p=3&sort=newest","","Maven - da Zero ad EspertiImpara ad usare Maven in tutta la sua potenza come i migliori sviluppatoriDev Brains3,5 ore totali26 lezioniTutti i livelliPrezzo attuale69,99 €","https://www.udemy.com/course/maven-da-zero-ad-esperti/","","","Pubblicato 10/2020","Cosa impareraiLa filosofia di Maven e il suo funzionamento generaleCosa sono gli archetipi e come utilizzarliCome creare un progetto da linea di comando in modalità interattivaCome creare un progetto in modalità batchLa struttura di un progetto MavenIl file POMI comandi essenziali di Maven: test, compile, package, deploy, cleanCosa è la repository locale e come è strutturataIl POM effettivo e il super POMI lifecycles (cicli di vita)I pluginI plugin del lifecycle di defaultCome funzionano i plugin e come usarli da linea di comandoLe proprietà e le variabiliI profiliConfigurazione avanzata dei pluginLe dipendenze transitiveAnalisi della dipendenze transitive con il dependecy treeEstensione di un progetto e i progetti a moduliCome creare un progetto a moduliGestione avanzata delle dipendenze e dei plugin nei progetti a moduliUsare Maven in IntelliJ IDEAUsare Maven in EclipseMostra di piùMostra meno"
"1611343157-3129","https://www.udemy.com/courses/it-and-software/?lang=it&p=10&sort=newest","","Corso di Adobe Lightroom Classic CCTutto ciò che c'è da sapere per usare Lightroom dalle basi alle tecniche professionaliSimone PompeiValutazione: 5,0 su 55,0(2)4 ore totali26 lezioniPrincipiantePrezzo attuale99,99 €","https://www.udemy.com/course/corso-di-adobe-lightroom-classic-cc/","","Simone Pompei","Ultimo aggiornamento 10/2019",""
"1611343120-3112","https://www.udemy.com/courses/it-and-software/?lang=it&p=10&sort=newest","","CORSO JAVASCRIPT ES6 E TYPESCRIPT CON REACT JS ED ANGULAR 8Il corso base di javascript e Typescript ti da le basi per poter studiare al meglio framework come Angular o ReactLucio TicaliValutazione: 3,1 su 53,1(42)7,5 ore totali70 lezioniIntermedioPrezzo attuale19,99 €","https://www.udemy.com/course/corso-base-di-javascript-es6-e-typescript-2x3x/","","","Ultimo aggiornamento 12/2020","Cosa impareraiApprenderanno le basi di JAVASCRIPT ES7 E TYPESCRIPT per poter imparare framework come Angular e React"
"1611344211-3566","https://www.udemy.com/courses/it-and-software/?lang=it&p=3&sort=newest","","Corso HTML5Impara da 0 ad utilizzare HTML5Daniele MasoneValutazione: 5,0 su 55,0(1)5 ore totali45 lezioniIntermedioPrezzo attuale49,99 €","https://www.udemy.com/course/corso-html5/","","","Ultimo aggiornamento 9/2020","Cosa impareraiAvrai padronanza nell'utilizzo di html5Imparerai la base per utilizzare le nuove funzionalità offerte da html5"
"1611343950-3457","https://www.udemy.com/courses/it-and-software/?lang=it&p=5&sort=newest","","Corso IT Security - ICDLTeoria e pratica per prepararsi all'esame ICDLGiuseppina Modica1 ora totale9 lezioniPrincipiantePrezzo attuale44,99 €","https://www.udemy.com/course/corso-it-security-icdl/","","","Ultimo aggiornamento 7/2020","Cosa impareraiCome utilizzare i dispositivi ed il Web in modo sicuro"
"1611343307-3197","https://www.udemy.com/courses/it-and-software/?lang=it&p=9&sort=newest","","Impara ad usare FileMaker con lo Starter Kit FMGuruScopri l'edizione esclusiva per U-demy del nostro più popolare Starter Kit per iniziare a sviluppare FileMaker da zero!Giulio VillaniValutazione: 3,5 su 53,5(23)15 ore totali8 lezioniPrincipiantePrezzo attuale99,99 €","https://www.udemy.com/course/impara-ad-usare-filemaker-pro-advanced-dalla-base-da-zero/","","","Ultimo aggiornamento 3/2020","Cosa impareraiUsare FileMaker dalle basiCos'è FileMaker? E cosa non è FileMaker?In quali situazioni è adatto FileMaker e come si compone la piattaforma?Perché usare FileMaker Server? Cos'è una FileMaker Runtime? Quando usare FileMaker Webdirect?Gestire dati e a fare ricerche semplici e complesseCome operare sui formati, sia su desktop che ottimizzati per dispositivi mobileCome importare e esportare dati da altri ambientiCome funziona i il motore di calcolo per imparare a sfruttare calcoli e funzioni"
"1611343661-3327","https://www.udemy.com/courses/it-and-software/?lang=it&p=7&sort=newest","","Analisi dei dati fotogrammetrici mediante QGISAnalisi spaziale di dati estratti da fotogrammetria tramite SAPRStefano BrugnaroValutazione: 4,3 su 54,3(12)2 ore totali6 lezioniIntermedioPrezzo attuale19,99 €","https://www.udemy.com/course/analisi-di-dati-fotogrammetrici-mediante-qgis/","DescrizioneIl corso avrà come obiettivo quello di estrarre le geoinformazioni relative al dato acquisibile mediante sistemi Aeromobili a Pilotaggio Remoto (SAPR), in ambito fotogrammetricoSi focalizzerà l'attenzione verso il Modello Digitale del Terreno (DTM) per la determinazione degli output fondamentali quali:1. Curve di livello - piano quotato, con relativa stilizzazione ed etichettatura;2. Geoprocessing raster per il calcolo del modello di ombreggiatura e lo slope;3. Calcolo di aree e volumi di elementi telerilevati;4. Preparazione di un layout di stampa.NB. I dati utilizzati e forniti durante il corso per motivi di privacy saranno reperiti (e forniti) dalla piattaforma del Geoportale del Trentino. Le elaborazioni tuttavia eseguibile su modelli estratti da acquisizione fotogrammetrica saranno analoghe.A chi è rivolto questo corso:Geologi, Ingegneri, Architetti, Geometri, tecnici operatori SAPRMostra di piùMostra meno","","Ultimo aggiornamento 4/2020",""
"1611343886-3434","https://www.udemy.com/courses/it-and-software/?lang=it&p=5&sort=newest","","Iphone per principianti: impara ad usare BENE il tuo IphoneCorso pratico passo-passo che ti insegnerà  VELOCEMENTE la funzioni basi dello smartphone AppleStefano IndacoValutazione: 3,9 su 53,9(4)2,5 ore totali35 lezioniPrincipiantePrezzo attuale49,99 €","https://www.udemy.com/course/iphone-per-principianti/","DescrizioneCorso pratico che insegna passo-passo le principali funzioni di Iphone. Lavorando quotidiamente a stretto contatto sia con la tecnologia, che con le persone, mi sono reso conto che non tutti sono così bravi ad usare smartphone o tablet, anzi, molti individui hanno bisogno di spiegazioni anche sulle funzioni che, per una mente più smart, sarebbero ritenute semplicissime. Per esempio un nonno deve aspettare che il nipote gli spieghi come si fa questo o quello. In rete ci sono moltissimi tutorial che spiegano come fare praticamente tutto, però sono incentrati per lo più sull'argomento del video stesso, pertanto chiunque volesse avere più informazioni dovrebbe investire del tempo nella ricerca di ciò che interessa, ammesso che sappia dove/come cercarlo. Ho creato questo corso per rispondere sostanzialmente a queste due necessità: racchiudere in un unico video-percorso tutte le funzioni base dell'Iphone, dove in 2 ore circa di contenuti lo studente imparerà a diventare completamente indipendente, e quindi non dovrà chiedere più l'aiuto a nessuno. Ogni video lezione avrà un argomento specifico che verrà spiegato in maniera semplice e chiara, ed inoltre, la mano della mia collaboratrice mostrerà passo-passo le azioni da eseguire.A chi è rivolto questo corso:Chi ha un Iphone e vuole sfruttarlo in pienoMostra di piùMostra meno","","Ultimo aggiornamento 1/2021",""
"1611342812-2978","https://www.udemy.com/courses/it-and-software/?lang=it&p=12&sort=newest","Installare, Configurare e Gestire VMware vSphere","","","","","null",""
"1611344503-3676","https://www.udemy.com/courses/it-and-software/?lang=it&p=1&sort=newest","Sistemista Informatico Liv.1- Basi di Reti e Networking -","","","","","null",""
"1611342819-2982","https://www.udemy.com/courses/it-and-software/?lang=it&p=12&sort=newest","","IT Security - ECDL / ICDLVideo corso di Franco Iacovelli per la preparazione all'esame IT Security secondo il Syllabus 2.0Franco IacovelliValutazione: 4,6 su 54,6(46)3 ore totali35 lezioniTutti i livelliPrezzo attuale34,99 €","https://www.udemy.com/course/ecdl-it-security-video-corso/","","Franco Iacovelli","Ultimo aggiornamento 9/2018",""
"1611343229-3172","https://www.udemy.com/courses/it-and-software/?lang=it&p=9&sort=newest","","Corso pratico di CImparare C facendo CEnrico GirardiValutazione: 3,9 su 53,9(15)9,5 ore totali134 lezioniPrincipiantePrezzo attuale59,99 €","https://www.udemy.com/course/corso-pratico-di-c/","","Enrico Girardi","Ultimo aggiornamento 2/2020",""
"1611343129-3116","https://www.udemy.com/courses/it-and-software/?lang=it&p=10&sort=newest","","Sicurezza Informatica - Corso per principianti del dark web!Deep e dark web, cyber security e privacy online. Impara a proteggere i tuoi dati, i file, e difenderti dalle truffe.Gabriele PorroValutazione: 4,7 su 54,7(25)14 ore totali44 lezioniPrincipiantePrezzo attuale29,99 €","https://www.udemy.com/course/corso-di-autodifesa-digitale/","DescrizioneLa sicurezza informatica e la protezione dei dati sono temi ora più che mai attuali e importanti. Spam, pishing, truffe e violazione della privacy: sono solo alcuni dei pericoli che puoi incontrare sul web. Scopri con questo corso come proteggerti dalle minacce informatiche, come navigare in modo sicuro e come salvaguardare la tua privacy e quella della tua famiglia.A chi è rivolto questo corso:Persone che vogliono diventare utenti del web consapevoli e responsabili.","","Ultimo aggiornamento 6/2019",""
"1611342582-2886","https://www.udemy.com/courses/it-and-software/?lang=it&p=14&sort=newest","","Corso elettronica base - OceanDrivers AcademyUn corso per iniziare a capire il mondo della elettronica di bordo, con chiarezza e semplicità!Gilberto Pastorella, Ocean Connection S.L. NIF: ESB57816514Valutazione: 4,9 su 54,9(8)2 ore totali11 lezioniTutti i livelliPrezzo attuale59,99 €","https://www.udemy.com/course/corso-elettronica-base-oceandrivers-academy/","","Ocean Connection S.L. NIF: ESB57816514","Ultimo aggiornamento 3/2017",""
"1611343714-3357","https://www.udemy.com/courses/it-and-software/?lang=it&p=6&sort=newest","Super Passwords: 14 metodi ultra efficaci per gestirle!","","","","","null",""
"1611344169-3541","https://www.udemy.com/courses/it-and-software/?lang=it&p=3&sort=newest","Corso di Programmazione C - Impara a utilizzare C da zero","","","","","null",""
"1611343211-3155","https://www.udemy.com/courses/it-and-software/?lang=it&p=9&sort=newest","Algolia Instant Search con Nuxt Js","","","","","null",""
